Artist_Name,TotalSales,Track_Name,Media_Type,Country,Date
Iron Maiden,0.99,Phantom Of The Opera,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Powerslave,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Powerslave,MPEG audio file,Brazil,22/01/2012 00:00
Iron Maiden,0.99,Prowler,MPEG audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,Purgatory,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,Rime of the Ancient Mariner,MPEG audio file,India,03/05/2013 00:00
Iron Maiden,0.99,Run Silent Run Deep,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Run Silent Run Deep,MPEG audio file,United Kingdom,02/05/2013 00:00
Iron Maiden,0.99,Run To The Hills,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,Run To The Hills,MPEG audio file,USA,24/01/2012 00:00
Iron Maiden,0.99,Run To The Hilss,MPEG audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,Run to the Hills,MPEG audio file,Sweden,06/07/2009 00:00
Iron Maiden,0.99,Running Free,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Sanctuary,MPEG audio file,Canada,14/10/2010 00:00
Iron Maiden,0.99,Sanctuary,MPEG audio file,Spain,01/05/2013 00:00
Iron Maiden,0.99,Sea of Madness,MPEG audio file,Portugal,15/10/2010 00:00
Iron Maiden,0.99,Seventh Son of a Seventh Son,MPEG audio file,Portugal,15/10/2010 00:00
Iron Maiden,0.99,Sign Of The Cross,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,Sign Of The Cross,MPEG audio file,India,03/05/2013 00:00
Iron Maiden,0.99,Still Life,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,Stranger in a Strange Land,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,Tailgunner,MPEG audio file,United Kingdom,01/05/2013 00:00
Iron Maiden,0.99,The Aftermath,MPEG audio file,Australia,07/07/2009 00:00
Iron Maiden,0.99,The Aftermath,MPEG audio file,USA,27/01/2012 00:00
Iron Maiden,0.99,The Angel And The Gambler,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,The Assassin,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,The Clairvoyant,MPEG audio file,Czech Republic,06/05/2013 00:00
Iron Maiden,0.99,The Clairvoyant,MPEG audio file,Portugal,15/10/2010 00:00
Iron Maiden,0.99,The Educated Fool,MPEG audio file,Hungary,19/10/2010 00:00
Iron Maiden,0.99,The Evil That Men Do,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,The Evil That Men Do,MPEG audio file,USA,24/01/2012 00:00
Iron Maiden,0.99,The Fugitive,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,The Ides Of March,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,The Number Of The Beast,MPEG audio file,Canada,01/10/2010 00:00
Iron Maiden,0.99,The Number Of The Beast,MPEG audio file,France,16/10/2010 00:00
Iron Maiden,0.99,The Pilgrim,Protected AAC audio file,Ireland,27/12/2011 00:00
Iron Maiden,0.99,The Prisoner,MPEG audio file,USA,27/01/2012 00:00
Iron Maiden,0.99,The Prisoner,MPEG audio file,United Kingdom,06/07/2009 00:00
Iron Maiden,0.99,The Prophecy,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,The Thin Line Between Love & Hate,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,The Thin Line Between Love & Hate,MPEG audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,The Trooper,MPEG audio file,Australia,01/01/2012 00:00
Iron Maiden,0.99,The Trooper,MPEG audio file,Germany,15/06/2009 00:00
Iron Maiden,0.99,The Trooper,MPEG audio file,India,03/05/2013 00:00
Iron Maiden,0.99,The Trooper,MPEG audio file,Spain,01/05/2013 00:00
Iron Maiden,0.99,The Trooper,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,The Unbeliever,MPEG audio file,France,16/10/2010 00:00
Iron Maiden,0.99,The Wicker Man,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,The Wicker Man,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,These Colours Don't Run,Protected AAC audio file,USA,10/06/2009 00:00
Iron Maiden,0.99,To Tame A Land,MPEG audio file,India,03/05/2013 00:00
Iron Maiden,0.99,Transylvania,MPEG audio file,Austria,18/09/2010 00:00
Iron Maiden,0.99,Wasting Love,MPEG audio file,Austria,18/09/2010 00:00
Iron Maiden,0.99,Where Eagles Dare,MPEG audio file,Portugal,10/04/2013 00:00
Iron Maiden,0.99,Where Eagles Dare,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Where Eagles Dare,MPEG audio file,United Kingdom,02/05/2013 00:00
Iron Maiden,0.99,Wildest Dreams,MPEG audio file,USA,23/09/2010 00:00
Iron Maiden,0.99,Wrathchild,MPEG audio file,Canada,23/01/2012 00:00
Iron Maiden,0.99,Wrathchild,MPEG audio file,Portugal,10/04/2013 00:00
JET,0.99,Are You Gonna Be My Girl,MPEG audio file,Canada,11/05/2013 00:00
JET,0.99,Get What You Need,MPEG audio file,Czech Republic,11/07/2009 00:00
JET,0.99,Lazy Gun,MPEG audio file,United Kingdom,24/10/2010 00:00
JET,0.99,Radio Song,MPEG audio file,Portugal,01/02/2012 00:00
JET,0.99,Rollover D.J.,MPEG audio file,United Kingdom,24/10/2010 00:00
JET,0.99,Take It Or Leave It,MPEG audio file,Canada,11/05/2013 00:00
JET,0.99,Take It Or Leave It,MPEG audio file,Czech Republic,11/07/2009 00:00
James Brown,0.99,Get Up (I Feel Like Being A) Sex Machine,MPEG audio file,Hungary,19/10/2010 00:00
James Brown,0.99,Get Up Offa That Thing,MPEG audio file,India,08/07/2009 00:00
James Brown,0.99,Hey America,MPEG audio file,India,08/07/2009 00:00
James Brown,0.99,Hey America,MPEG audio file,USA,27/01/2012 00:00
James Brown,0.99,I'm Real,MPEG audio file,Canada,11/05/2013 00:00
James Brown,0.99,It's A Man's Man's Man's World,MPEG audio file,India,08/07/2009 00:00
James Brown,0.99,It's Too Funky In Here,MPEG audio file,Hungary,19/10/2010 00:00
James Brown,0.99,Living In America,MPEG audio file,USA,27/01/2012 00:00
James Brown,0.99,Night Train,MPEG audio file,India,08/07/2009 00:00
James Brown,0.99,Out Of Sight,MPEG audio file,Hungary,19/10/2010 00:00
James Brown,0.99,Papa's Got A Brand New Bag Pt.1,MPEG audio file,USA,27/01/2012 00:00
James Brown,0.99,"Say It Loud, I'm Black And I'm Proud Pt.1",MPEG audio file,Canada,11/05/2013 00:00
Jamiroquai,0.99,Black Capricorn Day,MPEG audio file,Czech Republic,11/07/2009 00:00
Jamiroquai,0.99,Blow Your Mind,MPEG audio file,Hungary,19/10/2010 00:00
Jamiroquai,0.99,Deeper Underground,MPEG audio file,Portugal,01/02/2012 00:00
Jamiroquai,0.99,Destitute Illusions,MPEG audio file,Canada,11/05/2013 00:00
Jamiroquai,0.99,Hooked Up,MPEG audio file,USA,27/01/2012 00:00
Jamiroquai,0.99,Journey To Arnhemland,MPEG audio file,Portugal,01/02/2012 00:00
Jamiroquai,0.99,King For A Day,MPEG audio file,Hungary,19/10/2010 00:00
Jamiroquai,0.99,Light Years,MPEG audio file,Canada,11/05/2013 00:00
Jamiroquai,0.99,Light Years,MPEG audio file,Czech Republic,11/07/2009 00:00
Jamiroquai,0.99,Manifest Destiny,MPEG audio file,Hungary,19/10/2010 00:00
Jamiroquai,0.99,Morning Glory,MPEG audio file,Czech Republic,11/07/2009 00:00
Jamiroquai,0.99,Planet Home,MPEG audio file,Portugal,01/02/2012 00:00
Jamiroquai,0.99,Soul Education,MPEG audio file,Hungary,19/10/2010 00:00
Jamiroquai,0.99,Too Young To Die,MPEG audio file,Hungary,19/10/2010 00:00
Jamiroquai,0.99,Were Do We Go From Here,MPEG audio file,Czech Republic,11/07/2009 00:00
Jamiroquai,0.99,"Whatever It Is, I Just Can't Stop",MPEG audio file,Canada,11/05/2013 00:00
Jamiroquai,0.99,"Whatever It Is, I Just Can't Stop",MPEG audio file,Czech Republic,11/07/2009 00:00
Jamiroquai,0.99,When You Gonna Learn (Digeridoo),MPEG audio file,Czech Republic,11/07/2009 00:00
Jimi Hendrix,0.99,Can You See Me,MPEG audio file,Czech Republic,11/07/2009 00:00
Jimi Hendrix,0.99,Fire,MPEG audio file,United Kingdom,24/10/2010 00:00
Jimi Hendrix,0.99,Hey Joe,MPEG audio file,Portugal,01/02/2012 00:00
Jimi Hendrix,0.99,Highway Chile,MPEG audio file,United Kingdom,24/10/2010 00:00
Jimi Hendrix,0.99,May This Be Love,MPEG audio file,Canada,11/05/2013 00:00
Jimi Hendrix,0.99,Red House,MPEG audio file,Portugal,01/02/2012 00:00
Jimi Hendrix,0.99,Stone Free,MPEG audio file,Canada,16/07/2009 00:00
Jimi Hendrix,0.99,The Wind Cries Mary,MPEG audio file,Canada,11/05/2013 00:00
Joe Satriani,0.99,"Always With Me, Always With You",Protected AAC audio file,Portugal,01/02/2012 00:00
Joe Satriani,0.99,Lords of Karma,Protected AAC audio file,Canada,11/05/2013 00:00
Joe Satriani,0.99,Midnight,Protected AAC audio file,United Kingdom,24/10/2010 00:00
Joe Satriani,0.99,Satch Boogie,Protected AAC audio file,Canada,16/07/2009 00:00
Jorge Ben,0.99,Charles Anjo 45,MPEG audio file,United Kingdom,24/10/2010 00:00
Jorge Ben,0.99,Filho Maravilha,MPEG audio file,Canada,16/07/2009 00:00
Jorge Ben,0.99,Mama Africa,MPEG audio file,Portugal,01/02/2012 00:00
Jorge Ben,0.99,Os Alquimistas Estão Chegando,MPEG audio file,Canada,11/05/2013 00:00
Jorge Ben,0.99,Salve Simpatia,MPEG audio file,Canada,16/07/2009 00:00
Jorge Ben,0.99,Santa Clara Clareou,MPEG audio file,Portugal,01/02/2012 00:00
Jota Quest,0.99,As Dores do Mundo,MPEG audio file,Canada,11/05/2013 00:00
Jota Quest,0.99,Dance Enquanto é Tempo,MPEG audio file,Canada,16/07/2009 00:00
Jota Quest,0.99,Encontrar Alguém,MPEG audio file,Portugal,01/02/2012 00:00
Jota Quest,0.99,Onibusfobia,MPEG audio file,United Kingdom,24/10/2010 00:00
Jota Quest,0.99,Sem Sentido,MPEG audio file,Canada,11/05/2013 00:00
Jota Quest,0.99,Vou Pra Ai,MPEG audio file,United Kingdom,24/10/2010 00:00
João Suplicy,0.99,Cafezinho,MPEG audio file,Portugal,01/02/2012 00:00
João Suplicy,0.99,Enquanto O Dia Não Vem,MPEG audio file,Canada,16/07/2009 00:00
João Suplicy,0.99,Equinocio,MPEG audio file,Canada,11/05/2013 00:00
João Suplicy,0.99,No Futuro,MPEG audio file,Portugal,01/02/2012 00:00
João Suplicy,0.99,Papelão,MPEG audio file,United Kingdom,24/10/2010 00:00
João Suplicy,0.99,Voce Inteira,MPEG audio file,Canada,16/07/2009 00:00
Judas Priest,0.99,Diamonds And Rust (Live),MPEG audio file,Canada,01/06/2013 00:00
Judas Priest,0.99,Freewheel Burning,MPEG audio file,Canada,01/06/2013 00:00
Judas Priest,0.99,Hot Rockin',MPEG audio file,United Kingdom,24/10/2010 00:00
Judas Priest,0.99,Metal Meltdown,MPEG audio file,Canada,01/06/2013 00:00
Judas Priest,0.99,Ram It Down,MPEG audio file,United Kingdom,24/10/2010 00:00
Judas Priest,0.99,Tyrant (Live),MPEG audio file,Canada,02/06/2013 00:00
Judas Priest,0.99,You've Got Another Thing Comin',MPEG audio file,Portugal,01/02/2012 00:00
Judas Priest,0.99,You've Got Another Thing Comin',MPEG audio file,USA,19/05/2013 00:00
Julian Bream,0.99,"Partita in E Major, BWV 1006A: I. Prelude",Protected AAC audio file,France,12/04/2010 00:00
Kent Nagano and Orchestre de l'Opéra de Lyon,0.99,Symphony No. 2: III. Allegro vivace,Protected AAC audio file,USA,22/07/2011 00:00
Kiss,0.99,Beth,MPEG audio file,Finland,22/09/2011 00:00
Kiss,0.99,Black Diamond,MPEG audio file,Canada,02/01/2013 00:00
Kiss,0.99,Calling Dr. Love,MPEG audio file,Brazil,13/06/2010 00:00
Kiss,0.99,Calling Dr. Love,MPEG audio file,Canada,02/01/2013 00:00
Kiss,0.99,Cold Gin,MPEG audio file,Brazil,13/06/2010 00:00
Kiss,0.99,Comin' Home,MPEG audio file,Portugal,01/02/2012 00:00
Kiss,0.99,Deuce,MPEG audio file,Argentina,12/06/2010 00:00
Kiss,0.99,Do You Love Me,MPEG audio file,Canada,02/06/2013 00:00
Kiss,0.99,Every Time I Look At You,MPEG audio file,Canada,16/07/2009 00:00
Kiss,0.99,God Gave Rock 'n' Roll To You,MPEG audio file,Canada,02/01/2013 00:00
Kiss,0.99,God Of Thunder,MPEG audio file,Germany,11/02/2009 00:00
Kiss,0.99,Goin' Blind,MPEG audio file,Finland,22/09/2011 00:00
Kiss,0.99,Hard Luck Woman,MPEG audio file,Finland,22/09/2011 00:00
Kiss,0.99,I Still Love You,MPEG audio file,Germany,03/06/2013 00:00
Kiss,0.99,I Was Made For Loving You,MPEG audio file,Finland,22/09/2011 00:00
Kiss,0.99,Love Gun,MPEG audio file,Argentina,12/06/2010 00:00
Kiss,0.99,Nothin' To Lose,MPEG audio file,Germany,03/06/2013 00:00
Kiss,0.99,Plaster Caster,MPEG audio file,Finland,22/09/2011 00:00
Kiss,0.99,Rock And Roll All Nite,MPEG audio file,Netherlands,09/02/2012 00:00
Kiss,0.99,Rock And Roll All Nite,MPEG audio file,United Kingdom,24/10/2010 00:00
Kiss,0.99,She,MPEG audio file,India,12/06/2010 00:00
Kiss,0.99,Shock Me,MPEG audio file,Canada,02/01/2013 00:00
Kiss,0.99,Shock Me,MPEG audio file,India,12/06/2010 00:00
Kiss,0.99,Shout It Out Loud,MPEG audio file,Brazil,13/06/2010 00:00
Kiss,0.99,Strutter,MPEG audio file,Brazil,13/06/2010 00:00
Kiss,0.99,Sure Know Something,MPEG audio file,Australia,30/05/2010 00:00
Kiss,0.99,Sure Know Something,MPEG audio file,Canada,02/06/2013 00:00
Kiss,0.99,Sure Know Something,MPEG audio file,Germany,11/02/2009 00:00
Kiss,0.99,Sure Know Something,MPEG audio file,United Kingdom,24/10/2010 00:00
Led Zeppelin,0.99,Achilles Last Stand,MPEG audio file,USA,19/11/2010 00:00
Led Zeppelin,0.99,All My Love,MPEG audio file,Canada,16/07/2009 00:00
Led Zeppelin,0.99,Black Dog,MPEG audio file,Chile,24/02/2012 00:00
Led Zeppelin,0.99,Black Dog,MPEG audio file,Sweden,22/02/2012 00:00
Led Zeppelin,0.99,Black Mountain Side,MPEG audio file,Canada,06/08/2009 00:00
Led Zeppelin,0.99,Boogie With Stu,MPEG audio file,Germany,08/08/2009 00:00
Led Zeppelin,0.99,Bron-Y-Aur Stomp,MPEG audio file,Germany,08/08/2009 00:00
Led Zeppelin,0.99,Bron-Y-Aur Stomp,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,Carouselambra,MPEG audio file,Canada,15/11/2010 00:00
Led Zeppelin,0.99,Celebration Day,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,Celebration Day,MPEG audio file,United Kingdom,11/06/2013 00:00
Led Zeppelin,0.99,Communication Breakdown,MPEG audio file,Canada,06/08/2009 00:00
Led Zeppelin,0.99,Communication Breakdown,MPEG audio file,USA,30/08/2011 00:00
Led Zeppelin,0.99,Communication Breakdown(2),MPEG audio file,Brazil,07/12/2012 00:00
Led Zeppelin,0.99,D'Yer Mak'er,MPEG audio file,Brazil,14/11/2010 00:00
Led Zeppelin,0.99,Dancing Days,MPEG audio file,Canada,16/07/2009 00:00
Led Zeppelin,0.99,Dancing Days,MPEG audio file,Denmark,01/11/2010 00:00
Led Zeppelin,0.99,Dazed And Confused,MPEG audio file,Canada,16/07/2009 00:00
Led Zeppelin,0.99,Dazed And Confused,MPEG audio file,Finland,11/08/2009 00:00
Led Zeppelin,0.99,Dazed and Confused,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Dazed and Confused,MPEG audio file,Germany,11/02/2009 00:00
Led Zeppelin,0.99,Dazed and Confused,MPEG audio file,USA,16/11/2010 00:00
Led Zeppelin,0.99,Down By The Seaside,MPEG audio file,Germany,08/08/2009 00:00
Led Zeppelin,0.99,Fool In The Rain,MPEG audio file,Brazil,14/11/2010 00:00
Led Zeppelin,0.99,For Your Life,MPEG audio file,Germany,08/08/2009 00:00
Led Zeppelin,0.99,For Your Life,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,Four Sticks,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Friends,MPEG audio file,USA,16/11/2010 00:00
Led Zeppelin,0.99,Going To California,MPEG audio file,Germany,03/06/2013 00:00
Led Zeppelin,0.99,Hats Off To (Roy) Harper,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Heartbreaker,MPEG audio file,Poland,22/02/2012 00:00
Led Zeppelin,0.99,Hot Dog,MPEG audio file,Chile,24/02/2012 00:00
Led Zeppelin,0.99,Hots On For Nowhere,MPEG audio file,Germany,08/08/2009 00:00
Led Zeppelin,0.99,Houses Of The Holy,MPEG audio file,India,30/09/2011 00:00
Led Zeppelin,0.99,How Many More Times,MPEG audio file,Canada,06/08/2009 00:00
Led Zeppelin,0.99,How Many More Times,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,I Can't Quit You Baby,MPEG audio file,USA,16/11/2010 00:00
Led Zeppelin,0.99,I Can't Quit You Baby(2),MPEG audio file,USA,30/08/2011 00:00
Led Zeppelin,0.99,I'm Gonna Crawl,MPEG audio file,Canada,15/11/2010 00:00
Led Zeppelin,0.99,I'm Gonna Crawl,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Immigrant Song,MPEG audio file,Poland,22/02/2012 00:00
Led Zeppelin,0.99,Immigrant Song,MPEG audio file,Portugal,07/08/2009 00:00
Led Zeppelin,0.99,In The Evening,MPEG audio file,Brazil,14/11/2010 00:00
Led Zeppelin,0.99,In The Evening,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Living Loving Maid (She's Just A Woman),MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,Living Loving Maid (She's Just A Woman),MPEG audio file,Portugal,07/08/2009 00:00
Led Zeppelin,0.99,Misty Mountain Hop,MPEG audio file,Chile,24/02/2012 00:00
Led Zeppelin,0.99,Moby Dick,MPEG audio file,Portugal,07/08/2009 00:00
Led Zeppelin,0.99,Night Flight,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,No Quarter,MPEG audio file,Brazil,14/11/2010 00:00
Led Zeppelin,0.99,No Quarter,MPEG audio file,USA,19/11/2010 00:00
Led Zeppelin,0.99,Out On The Tiles,MPEG audio file,Germany,08/08/2009 00:00
Led Zeppelin,0.99,Over The Hills And Far Away,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Ozone Baby,MPEG audio file,Germany,03/06/2013 00:00
Led Zeppelin,0.99,Poor Tom,MPEG audio file,United Kingdom,23/02/2012 00:00
Led Zeppelin,0.99,Ramble On,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Ramble On,MPEG audio file,USA,16/11/2010 00:00
Led Zeppelin,0.99,Rock & Roll,MPEG audio file,Canada,15/11/2010 00:00
Led Zeppelin,0.99,Rock & Roll,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,Sick Again,MPEG audio file,United Kingdom,11/06/2013 00:00
Led Zeppelin,0.99,Since I've Been Loving You,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Since I've Been Loving You,MPEG audio file,Germany,03/06/2013 00:00
Led Zeppelin,0.99,Stairway To Heaven,MPEG audio file,Canada,15/11/2010 00:00
Led Zeppelin,0.99,Stairway To Heaven,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,Stairway To Heaven,MPEG audio file,Sweden,22/02/2012 00:00
Led Zeppelin,0.99,Tea For One,MPEG audio file,USA,19/11/2010 00:00
Led Zeppelin,0.99,Ten Years Gone,MPEG audio file,USA,19/11/2010 00:00
Led Zeppelin,0.99,Thank You,MPEG audio file,Portugal,07/08/2009 00:00
Led Zeppelin,0.99,Thank You,MPEG audio file,United Kingdom,23/02/2012 00:00
Led Zeppelin,0.99,That's The Way,MPEG audio file,USA,19/11/2010 00:00
Led Zeppelin,0.99,That's The Way,MPEG audio file,United Kingdom,23/02/2012 00:00
Led Zeppelin,0.99,The Crunge,MPEG audio file,Chile,24/02/2012 00:00
Led Zeppelin,0.99,The Lemon Song,MPEG audio file,USA,16/11/2010 00:00
Led Zeppelin,0.99,The Ocean,MPEG audio file,Chile,24/02/2012 00:00
Led Zeppelin,0.99,Trampled Under Foot,MPEG audio file,Canada,09/03/2009 00:00
Led Zeppelin,0.99,Travelling Riverside Blues,MPEG audio file,France,22/05/2010 00:00
Led Zeppelin,0.99,Walter's Walk,MPEG audio file,Canada,16/07/2009 00:00
Led Zeppelin,0.99,Walter's Walk,MPEG audio file,United Kingdom,23/02/2012 00:00
Led Zeppelin,0.99,We're Gonna Groove,MPEG audio file,Germany,03/06/2013 00:00
Led Zeppelin,0.99,Wearing And Tearing,MPEG audio file,Chile,24/02/2012 00:00
Led Zeppelin,0.99,What Is And What Should Never Be,MPEG audio file,Canada,06/08/2009 00:00
Led Zeppelin,0.99,When The Levee Breaks,MPEG audio file,USA,16/11/2010 00:00
Led Zeppelin,0.99,Whole Lotta Love,MPEG audio file,France,06/06/2013 00:00
Led Zeppelin,0.99,Whole Lotta Love (Medley),MPEG audio file,United Kingdom,24/10/2010 00:00
Led Zeppelin,0.99,You Shook Me,MPEG audio file,Norway,27/02/2012 00:00
Led Zeppelin,0.99,You Shook Me(2),MPEG audio file,Germany,11/02/2009 00:00
Led Zeppelin,0.99,Your Time Is Gonna Come,MPEG audio file,Canada,24/07/2009 00:00
Legião Urbana,0.99,Aloha,MPEG audio file,Brazil,03/03/2012 00:00
Legião Urbana,0.99,Dezesseis,MPEG audio file,Canada,24/11/2010 00:00
Legião Urbana,0.99,Dezesseis,MPEG audio file,USA,19/11/2010 00:00
Legião Urbana,0.99,Giz,MPEG audio file,United Kingdom,11/06/2013 00:00
Legião Urbana,0.99,Indios,MPEG audio file,USA,19/11/2010 00:00
Legião Urbana,0.99,L'Avventura,MPEG audio file,Finland,11/08/2009 00:00
Legião Urbana,0.99,L'Avventura,MPEG audio file,United Kingdom,11/06/2013 00:00
Legião Urbana,0.99,Leila,MPEG audio file,United Kingdom,11/06/2013 00:00
Legião Urbana,0.99,Meninos E Meninas,MPEG audio file,Finland,11/08/2009 00:00
Legião Urbana,0.99,Música De Trabalho,MPEG audio file,USA,19/11/2010 00:00
Legião Urbana,0.99,O Livro Dos Dias,MPEG audio file,USA,19/11/2010 00:00
Legião Urbana,0.99,Pais E Filhos,MPEG audio file,Brazil,03/03/2012 00:00
Legião Urbana,0.99,Quando Você Voltar,MPEG audio file,Finland,11/08/2009 00:00
Legião Urbana,0.99,Será,MPEG audio file,Brazil,03/03/2012 00:00
Legião Urbana,0.99,Soul Parsifal,MPEG audio file,Finland,11/08/2009 00:00
Legião Urbana,0.99,Tempo Perdido,MPEG audio file,Finland,11/08/2009 00:00
Legião Urbana,0.99,Tempo Perdido,MPEG audio file,United Kingdom,11/06/2013 00:00
Lenny Kravitz,0.99,American Woman,MPEG audio file,Canada,24/11/2010 00:00
Lenny Kravitz,0.99,Are You Gonna Go My Way,MPEG audio file,Finland,11/08/2009 00:00
Lenny Kravitz,0.99,Believe,MPEG audio file,Finland,11/08/2009 00:00
Lenny Kravitz,0.99,Bush Doctor,MPEG audio file,Canada,04/05/2012 00:00
Lenny Kravitz,0.99,Crystal Ball,MPEG audio file,Spain,25/01/2011 00:00
Lenny Kravitz,0.99,Don't Look Back,MPEG audio file,Brazil,12/08/2013 00:00
Lenny Kravitz,0.99,For Your Babies,MPEG audio file,Denmark,04/06/2012 00:00
Lenny Kravitz,0.99,Here I Go Again,MPEG audio file,Hungary,18/02/2010 00:00
Lenny Kravitz,0.99,I Belong To You,MPEG audio file,Brazil,03/03/2012 00:00
Lenny Kravitz,0.99,If You Don't Know Me By Now,MPEG audio file,Netherlands,12/09/2013 00:00
Lenny Kravitz,0.99,It's Only Love,MPEG audio file,Poland,17/11/2009 00:00
Lenny Kravitz,0.99,Jah Seh No,MPEG audio file,Spain,25/01/2011 00:00
Lenny Kravitz,0.99,Looking For Love,MPEG audio file,Finland,14/12/2013 00:00
Lenny Kravitz,0.99,Mr. Cab Driver,MPEG audio file,Finland,11/08/2009 00:00
Lenny Kravitz,0.99,Mr. Cab Driver,MPEG audio file,United Kingdom,11/06/2013 00:00
Lenny Kravitz,0.99,Now You're Gone,MPEG audio file,USA,29/05/2011 00:00
Lenny Kravitz,0.99,Pick Myself Up,MPEG audio file,Brazil,12/08/2013 00:00
Lenny Kravitz,0.99,Rock And Roll Is Dead,MPEG audio file,Brazil,03/03/2012 00:00
Lenny Kravitz,0.99,So Beautiful,MPEG audio file,Poland,17/11/2009 00:00
Lenny Kravitz,0.99,Stars,MPEG audio file,Canada,25/02/2011 00:00
Lenny Kravitz,0.99,Still Of The Night,MPEG audio file,Czech Republic,05/09/2012 00:00
Lenny Kravitz,0.99,Sweet Lady Luck,MPEG audio file,Finland,14/12/2013 00:00
Lenny Kravitz,0.99,The Deeper The Love,MPEG audio file,Hungary,18/02/2010 00:00
Lenny Kravitz,0.99,The Right Thing,MPEG audio file,Denmark,04/06/2012 00:00
Lenny Kravitz,0.99,Wanted Dread And Alive,MPEG audio file,Brazil,17/10/2009 00:00
Lenny Kravitz,0.99,You're Gonna Break My Hart Again,MPEG audio file,Czech Republic,05/09/2012 00:00
Luciana Souza/Romero Lubambo,0.99,Muita Bobeira,AAC audio file,USA,21/03/2010 00:00
Lulu Santos,0.99,A Cura,MPEG audio file,Brazil,03/03/2012 00:00
Lulu Santos,0.99,Aquilo,MPEG audio file,United Kingdom,16/08/2009 00:00
Lulu Santos,0.99,Assaltaram A Gramática,MPEG audio file,United Kingdom,16/08/2009 00:00
Lulu Santos,0.99,Assim Caminha A Humanidade,MPEG audio file,United Kingdom,11/06/2013 00:00
Lulu Santos,0.99,Brumário,MPEG audio file,Canada,24/11/2010 00:00
Lulu Santos,0.99,Casa,MPEG audio file,Brazil,03/03/2012 00:00
Lulu Santos,0.99,Condição,MPEG audio file,United Kingdom,16/08/2009 00:00
Lulu Santos,0.99,Honolulu,MPEG audio file,Canada,24/11/2010 00:00
Lulu Santos,0.99,O Último Romântico (Ao Vivo),MPEG audio file,United Kingdom,11/06/2013 00:00
Lulu Santos,0.99,Ro-Que-Se-Da-Ne,MPEG audio file,United Kingdom,11/06/2013 00:00
Lulu Santos,0.99,Satisfação,MPEG audio file,United Kingdom,11/06/2013 00:00
Lulu Santos,0.99,Sereia,MPEG audio file,Brazil,03/03/2012 00:00
Lulu Santos,0.99,Tudo Bem,MPEG audio file,Canada,24/11/2010 00:00
Marcos Valle,0.99,All Star,MPEG audio file,Germany,11/02/2009 00:00
Marcos Valle,0.99,Maria Fumaça,MPEG audio file,France,22/05/2010 00:00
Marcos Valle,0.99,Mas Que Nada,MPEG audio file,USA,30/08/2011 00:00
Marcos Valle,0.99,Mistério da Raça,MPEG audio file,USA,30/08/2011 00:00
Marcos Valle,0.99,Samba da Bençaco,MPEG audio file,France,22/05/2010 00:00
Marcos Valle,0.99,Vôo Sobre o Horizonte,MPEG audio file,Germany,11/02/2009 00:00
